wall_time	sim_time	avg_radius	avg_radius_ok	greater_96_ratio	tokkou_active	tokkou_cap	tokkou_ok	panic_ratio	cling_ratio	kaiten_ratio	run_ratio
2025-11-28 21:44:05	216.974	20.781	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:06	217.974	19.232	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:06	218.974	18.321	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:44:06	219.974	5.335	1	0.000	0	3	1	0.001	0.001	0.000	0.000	0.000	0.000
2025-11-28 21:44:07	220.973	20.781	1	0.000	0	3	1	0.003	0.003	0.000	0.000	0.000	0.000
2025-11-28 21:44:07	221.973	12.768	1	0.000	0	3	1	0.003	0.003	0.000	0.000	0.000	0.000
2025-11-28 21:44:07	222.973	14.182	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:08	223.973	1.528	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:08	224.973	0.092	1	0.000	0	3	1	0.003	0.000	0.000	0.003	0.000	0.000
2025-11-28 21:44:08	225.972	0.092	1	0.000	0	3	1	0.002	0.000	0.000	0.002	0.000	0.000
2025-11-28 21:44:09	226.972	10.401	1	0.000	0	3	1	0.002	0.000	0.002	0.000	0.000	0.000
2025-11-28 21:44:09	227.972	10.762	1	0.000	0	3	1	0.005	0.000	0.003	0.002	0.000	0.000
2025-11-28 21:44:09	228.972	1.316	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:10	229.971	0.092	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:10	230.971	0.092	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:10	231.971	2.927	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:11	232.971	2.775	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:11	233.970	4.068	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:11	234.970	0.149	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:12	235.970	3.699	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:12	236.970	3.700	1	0.000	0	3	1	0.003	0.000	0.000	0.003	0.000	0.000
2025-11-28 21:44:12	237.969	3.014	1	0.000	0	3	1	0.002	0.000	0.000	0.002	0.000	0.000
2025-11-28 21:44:13	238.969	2.500	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:13	239.969	2.100	1	0.000	0	3	1	0.001	0.001	0.000	0.000	0.000	0.000
2025-11-28 21:44:13	240.969	4.303	1	0.000	0	3	1	0.004	0.004	0.000	0.000	0.000	0.000
2025-11-28 21:44:14	241.968	6.164	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:14	242.968	5.024	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:14	243.968	4.576	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:15	244.968	4.147	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:15	245.967	3.938	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:15	246.967	1.759	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:16	247.967	1.318	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:16	248.967	1.059	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:16	249.966	0.751	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:17	250.966	0.571	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:17	251.966	0.500	1	0.000	0	3	1	0.001	0.001	0.000	0.000	0.000	0.000
2025-11-28 21:44:17	252.966	0.468	1	0.000	0	3	1	0.003	0.003	0.000	0.000	0.000	0.000
2025-11-28 21:44:18	253.965	0.461	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:18	254.965	0.447	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:18	255.965	0.440	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:19	256.965	0.626	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:19	257.964	1.888	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:19	258.964	1.888	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:20	259.964	1.888	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:20	260.964	2.894	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:20	261.964	7.247	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:21	262.963	5.538	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:21	263.963	5.349	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:21	264.963	1.250	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:22	265.963	0.370	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:22	266.962	0.336	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:22	267.962	0.298	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:23	268.962	0.037	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:23	269.962	0.442	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:23	270.961	1.339	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:24	271.961	3.041	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:24	272.961	0.806	1	0.000	0	3	1	0.003	0.000	0.000	0.003	0.000	0.000
2025-11-28 21:44:24	273.961	0.384	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:25	274.960	1.942	1	0.000	0	3	1	0.002	0.000	0.000	0.002	0.000	0.000
2025-11-28 21:44:25	275.960	0.088	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:25	276.960	0.038	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:26	277.960	3.034	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:27	278.959	3.320	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:27	279.959	0.084	1	0.000	0	3	1	0.005	0.000	0.005	0.000	0.000	0.000
2025-11-28 21:44:28	280.959	2.008	1	0.000	0	3	1	0.004	0.000	0.004	0.000	0.000	0.000
2025-11-28 21:44:28	281.959	3.617	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:28	282.958	0.092	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:29	283.958	0.029	1	0.000	0	3	1	0.780	0.000	0.000	0.001	0.000	0.000
2025-11-28 21:44:29	284.958	0.019	1	0.000	0	3	1	0.995	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:29	285.958	0.024	1	0.000	0	3	1	0.995	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:30	286.957	0.029	1	0.000	0	3	1	0.995	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:30	287.957	0.034	1	0.000	0	3	1	0.995	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:30	288.957	0.036	1	0.000	0	3	1	0.995	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:31	289.957	0.047	1	0.000	0	3	1	0.996	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:31	290.956	0.048	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:31	291.956	0.057	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:32	292.956	0.049	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:32	293.956	0.040	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:32	294.955	0.040	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:33	295.955	0.702	1	0.000	3	3	1	1.000	0.200	0.153	0.341	0.000	0.000
2025-11-28 21:44:33	296.955	1.069	1	0.000	0	3	1	0.424	0.179	0.040	0.183	0.000	0.000
2025-11-28 21:44:33	297.955	0.875	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:34	298.954	0.913	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:34	299.954	1.263	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:34	300.954	1.335	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:35	301.954	1.246	1	0.000	0	3	1	0.003	0.000	0.003	0.000	0.000	0.000
2025-11-28 21:44:35	302.953	1.313	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:35	303.953	3.737	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:36	304.953	2.521	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:36	305.953	1.011	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:36	306.953	1.200	1	0.000	0	3	1	0.010	0.000	0.004	0.003	0.000	0.000
2025-11-28 21:44:37	307.952	1.200	1	0.000	0	3	1	0.009	0.003	0.000	0.005	0.000	0.000
2025-11-28 21:44:37	308.952	1.200	1	0.000	0	3	1	0.012	0.004	0.000	0.005	0.000	0.000
2025-11-28 21:44:37	309.952	1.200	1	0.000	0	3	1	0.006	0.000	0.000	0.006	0.000	0.000
2025-11-28 21:44:38	310.952	1.201	1	0.000	1	3	1	0.006	0.000	0.000	0.006	0.000	0.000
2025-11-28 21:44:38	311.951	1.216	1	0.000	1	3	1	0.009	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:38	312.951	1.221	1	0.000	0	3	1	0.016	0.000	0.000	0.014	0.000	0.000
2025-11-28 21:44:39	313.951	1.221	1	0.000	0	3	1	0.008	0.000	0.000	0.008	0.000	0.000
2025-11-28 21:44:39	314.951	1.221	1	0.000	2	3	1	0.017	0.000	0.000	0.011	0.000	0.000
2025-11-28 21:44:39	315.950	1.221	1	0.000	0	3	1	0.006	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:40	316.950	1.221	1	0.000	0	3	1	0.009	0.000	0.005	0.004	0.000	0.000
2025-11-28 21:44:40	317.950	1.221	1	0.000	0	3	1	0.031	0.000	0.024	0.000	0.000	0.000
2025-11-28 21:44:40	318.950	1.221	1	0.000	1	3	1	0.001	0.000	0.000	0.001	0.000	0.000
2025-11-28 21:44:41	319.949	1.221	1	0.000	0	3	1	0.029	0.000	0.019	0.000	0.000	0.000
2025-11-28 21:44:41	320.949	1.221	1	0.000	0	3	1	0.002	0.002	0.000	0.000	0.000	0.000
2025-11-28 21:44:41	321.949	1.221	1	0.000	0	3	1	0.002	0.000	0.002	0.000	0.000	0.000
2025-11-28 21:44:42	322.949	1.221	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:44:42	323.948	1.221	1	0.000	0	3	1	0.007	0.004	0.002	0.000	0.000	0.000
2025-11-28 21:44:42	324.948	1.221	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:43	325.948	1.221	1	0.000	0	3	1	0.005	0.001	0.000	0.004	0.000	0.000
2025-11-28 21:44:43	326.948	1.227	1	0.000	0	3	1	0.006	0.001	0.000	0.005	0.000	0.000
2025-11-28 21:44:43	327.947	0.845	1	0.000	0	3	1	0.011	0.005	0.000	0.006	0.000	0.000
2025-11-28 21:44:44	328.947	0.443	1	0.000	0	3	1	0.010	0.000	0.000	0.010	0.000	0.000
2025-11-28 21:44:44	329.947	0.443	1	0.000	0	3	1	0.010	0.000	0.000	0.010	0.000	0.000
2025-11-28 21:44:44	330.947	0.444	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:45	331.946	0.444	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:45	332.946	0.444	1	0.000	0	3	1	0.001	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:45	333.946	0.444	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:46	334.946	0.444	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:46	335.945	0.502	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:46	336.945	1.858	1	0.000	0	3	1	0.004	0.000	0.000	0.003	0.000	0.000
2025-11-28 21:44:47	337.945	1.038	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:47	338.945	13.168	1	0.000	0	3	1	0.003	0.000	0.000	0.003	0.000	0.000
2025-11-28 21:44:47	339.944	1.736	1	0.000	0	3	1	0.001	0.001	0.000	0.000	0.000	0.000
2025-11-28 21:44:48	340.944	0.128	1	0.000	0	3	1	0.002	0.000	0.000	0.002	0.000	0.000
2025-11-28 21:44:48	341.944	0.131	1	0.000	0	3	1	0.007	0.000	0.000	0.007	0.000	0.000
2025-11-28 21:44:48	342.944	0.131	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:49	343.943	0.131	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:49	344.943	0.128	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:44:49	345.943	0.128	1	0.000	0	3	1	0.007	0.000	0.002	0.005	0.000	0.000
2025-11-28 21:44:50	346.943	0.128	1	0.000	0	3	1	0.005	0.000	0.004	0.001	0.000	0.000
2025-11-28 21:44:50	347.943	0.128	1	0.000	0	3	1	0.002	0.000	0.002	0.000	0.000	0.000
2025-11-28 21:44:50	348.942	0.062	1	0.000	0	3	1	0.007	0.003	0.000	0.004	0.000	0.000
2025-11-28 21:44:51	349.942	1.276	1	0.000	0	3	1	0.013	0.008	0.000	0.005	0.000	0.000
2025-11-28 21:44:51	350.942	1.474	1	0.000	0	3	1	0.011	0.006	0.000	0.005	0.000	0.000
2025-11-28 21:44:51	351.942	0.077	1	0.000	0	3	1	0.010	0.005	0.000	0.005	0.000	0.000
2025-11-28 21:44:52	352.941	0.051	1	0.000	0	3	1	0.008	0.004	0.000	0.002	0.000	0.000
2025-11-28 21:44:52	353.941	2.378	1	0.000	0	3	1	0.002	0.002	0.000	0.000	0.000	0.000
2025-11-28 21:44:52	354.941	1.830	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:53	355.941	0.113	1	0.000	0	3	1	0.004	0.004	0.000	0.000	0.000	0.000
2025-11-28 21:44:53	356.940	0.082	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:44:53	357.940	0.021	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:44:54	358.940	0.033	1	0.000	0	3	1	0.004	0.002	0.000	0.000	0.000	0.000
2025-11-28 21:44:54	359.940	0.033	1	0.000	1	3	1	0.002	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:54	360.939	0.033	1	0.000	0	3	1	0.005	0.002	0.000	0.000	0.000	0.000
2025-11-28 21:44:55	361.939	0.033	1	0.000	0	3	1	0.012	0.009	0.000	0.000	0.000	0.000
2025-11-28 21:44:55	362.939	0.033	1	0.000	1	3	1	0.021	0.015	0.000	0.003	0.000	0.000
2025-11-28 21:44:55	363.939	0.033	1	0.000	1	3	1	0.015	0.007	0.000	0.005	0.000	0.000
2025-11-28 21:44:56	364.938	0.033	1	0.000	0	3	1	0.012	0.005	0.002	0.005	0.000	0.000
2025-11-28 21:44:56	365.938	0.033	1	0.000	0	3	1	0.008	0.007	0.000	0.000	0.000	0.000
2025-11-28 21:44:56	366.938	0.033	1	0.000	0	3	1	0.010	0.010	0.000	0.000	0.000	0.000
2025-11-28 21:44:57	367.938	2.354	1	0.000	1	3	1	0.012	0.010	0.000	0.000	0.000	0.000
2025-11-28 21:44:57	368.937	0.144	1	0.000	0	3	1	0.013	0.008	0.000	0.000	0.000	0.000
2025-11-28 21:44:57	369.937	0.033	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:44:58	370.937	0.152	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:58	371.937	0.156	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:58	372.936	0.156	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:44:59	373.936	0.156	1	0.000	0	3	1	0.003	0.000	0.000	0.003	0.000	0.000
2025-11-28 21:44:59	374.936	0.156	1	0.000	0	3	1	0.002	0.000	0.000	0.002	0.000	0.000
2025-11-28 21:44:59	375.936	1.524	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:00	376.935	0.164	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:00	377.935	0.164	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:00	378.935	0.164	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:01	379.935	0.164	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:01	380.934	4.060	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:01	381.934	6.165	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:02	382.934	11.717	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:02	383.934	23.048	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:02	384.933	23.563	1	0.000	0	3	1	0.010	0.000	0.000	0.010	0.000	0.000
2025-11-28 21:45:03	385.933	15.138	1	0.000	0	3	1	0.015	0.000	0.000	0.015	0.000	0.000
2025-11-28 21:45:03	386.933	22.490	1	0.000	0	3	1	0.015	0.000	0.000	0.015	0.000	0.000
2025-11-28 21:45:03	387.933	28.668	1	0.000	0	3	1	0.001	0.000	0.000	0.001	0.000	0.000
2025-11-28 21:45:04	388.932	38.499	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:45:04	389.932	45.710	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:45:04	390.932	8.970	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:05	391.932	7.691	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:05	392.932	7.932	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:05	393.931	6.838	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:06	394.931	21.348	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:06	395.931	28.414	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:06	396.931	18.808	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:07	397.930	39.206	1	0.000	0	3	1	0.001	0.001	0.000	0.000	0.000	0.000
2025-11-28 21:45:07	398.930	50.783	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:45:07	399.930	53.714	1	0.000	0	3	1	0.004	0.004	0.000	0.000	0.000	0.000
2025-11-28 21:45:08	400.930	7.290	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:08	401.929	9.672	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:08	402.929	15.297	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:09	403.929	15.698	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:09	404.929	19.187	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:09	405.928	26.326	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:10	406.928	24.806	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:10	407.928	29.737	1	0.000	0	3	1	0.350	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:10	408.928	33.199	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:11	409.927	30.347	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:11	410.927	7.783	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:11	411.927	19.383	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:12	412.927	22.224	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:12	413.926	23.080	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:12	414.926	23.715	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:13	415.926	24.040	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:13	416.926	24.192	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:13	417.925	24.220	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:14	418.925	24.329	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:14	419.925	24.950	1	0.000	3	3	1	1.000	0.084	0.073	0.135	0.000	0.000
2025-11-28 21:45:14	420.925	3.600	1	0.000	0	3	1	0.276	0.093	0.044	0.108	0.000	0.000
2025-11-28 21:45:15	421.924	3.237	1	0.000	0	3	1	0.018	0.012	0.000	0.007	0.000	0.000
2025-11-28 21:45:15	422.924	3.727	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:45:15	423.924	2.276	1	0.000	0	3	1	0.005	0.000	0.000	0.005	0.000	0.000
2025-11-28 21:45:16	424.924	2.207	1	0.000	0	3	1	0.001	0.000	0.000	0.001	0.000	0.000
2025-11-28 21:45:16	425.923	1.900	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:16	426.923	1.733	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:17	427.923	1.844	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:17	428.923	1.592	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:17	429.922	1.484	1	0.000	0	3	1	0.005	0.005	0.000	0.000	0.000	0.000
2025-11-28 21:45:18	430.922	4.467	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:18	431.922	9.515	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:18	432.922	15.248	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:19	433.922	16.298	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:19	434.921	18.639	1	0.000	0	3	1	0.009	0.004	0.000	0.005	0.000	0.000
2025-11-28 21:45:19	435.921	14.949	1	0.000	0	3	1	0.012	0.005	0.000	0.007	0.000	0.000
2025-11-28 21:45:20	436.921	25.340	1	0.000	0	3	1	0.011	0.006	0.000	0.005	0.000	0.000
2025-11-28 21:45:20	437.921	25.576	1	0.000	0	3	1	0.015	0.010	0.000	0.005	0.000	0.000
2025-11-28 21:45:20	438.920	30.131	1	0.000	0	3	1	0.010	0.005	0.000	0.005	0.000	0.000
2025-11-28 21:45:21	439.920	27.650	1	0.000	0	3	1	0.002	0.000	0.000	0.002	0.000	0.000
2025-11-28 21:45:21	440.920	3.351	1	0.000	0	3	1	0.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:21	441.920	3.030	1	0.000	0	3	1	0.202	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:22	442.919	7.322	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:22	443.919	11.350	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:22	444.919	4.610	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:23	445.919	5.881	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:23	446.918	7.177	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:23	447.918	8.547	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:24	448.918	10.033	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:24	449.918	11.214	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:24	450.917	2.540	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:25	451.917	2.921	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:25	452.917	3.935	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:25	453.917	4.891	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:26	454.916	5.442	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:26	455.916	6.139	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:26	456.916	6.862	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:27	457.916	7.426	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:27	458.915	7.992	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
2025-11-28 21:45:27	459.915	8.344	1	0.000	0	3	1	1.000	0.000	0.000	0.000	0.000	0.000
